🕘️更新时间,#genre#
谍战剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.53:8754
华语影院,http://wan1.tangwudi.cc:47859/udp/239.94.1.22:5140
健康养生,http://wan1.tangwudi.cc:47859/udp/239.94.1.27:5140
百变课堂,http://wan1.tangwudi.cc:47859/udp/239.94.1.43:5140
动漫秀场,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/yybb-dmxc-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
动漫秀场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.140:9304
动漫秀场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.128:1234
都市剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.149:1234
都市剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.143:9310
都市剧场,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/yxfydsjcHDH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
欢笑剧场,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/hxjc-4k_8000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
看天下精选,http://wan1.tangwudi.cc:47859/udp/239.94.1.68:5140
精彩推荐,http://wan1.tangwudi.cc:47859/udp/239.94.2.10:5140
红色影院,http://wan1.tangwudi.cc:47859/udp/239.94.1.48:5140
经典剧场,http://wan1.tangwudi.cc:47859/udp/239.94.1.49:5140
经典剧场,http://183.222.15.202:4321/rtp/239.11.0.178:5140
经典剧场,http://183.220.107.138:4022/rtp/239.11.0.178:5140
综艺咖秀,http://wan1.tangwudi.cc:47859/udp/239.94.2.28:5140
综艺咖秀,http://wan1.tangwudi.cc:47859/udp/239.94.2.27:5140
星光院线,http://wan1.tangwudi.cc:47859/udp/239.94.1.23:5140
热门剧场,http://wan1.tangwudi.cc:47859/udp/239.94.1.26:5140
爱乐山,http://wan1.tangwudi.cc:47859/udp/239.94.2.2:5140
爱宠宠物,http://wan1.tangwudi.cc:47859/udp/239.94.1.145:5140
爱生活,http://wan1.tangwudi.cc:47859/udp/239.94.1.41:5140

🏀体育频道,#genre#
咪视界-1,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227308/index.m3u8
咪视界-2,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227314/index.m3u8
咪视界-3,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227317/index.m3u8
咪视界-4,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227320/index.m3u8
咪视界-5,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227323/index.m3u8
咪视界-6,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227326/index.m3u8
咪视界-7,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227366/index.m3u8
咪视界-8,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227369/index.m3u8
咪视界-9,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227372/index.m3u8
咪视界-10,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227375/index.m3u8
咪视界-11,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227378/index.m3u8
咪视界-12,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227302/index.m3u8
咪视界-13,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227299/index.m3u8
咪视界-14,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227387/index.m3u8
咪视界-15,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227390/index.m3u8
咪视界-16,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227406/index.m3u8
咪视界-17,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227409/index.m3u8
咪视界-18,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227412/index.m3u8
咪视界-19,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227427/index.m3u8
咪视界-21,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227433/index.m3u8
咪视界-22,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227296/index.m3u8
咪视界-23,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227293/index.m3u8
咪视界-24,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227442/index.m3u8
咪视界-25,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227445/index.m3u8
咪视界-26,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227448/index.m3u8
咪视界-27,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227451/index.m3u8
咪视界-28,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227305/index.m3u8
咪视界-29,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227384/index.m3u8
咪视界-30,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227436/index.m3u8
咪视界-31,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227439/index.m3u8
咪视界-32,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227381/index.m3u8
五星体育,https://live.264788.xyz/channel/wuxingtiyu?streamid=bacdc88caa25b71b955f471072f07349&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
五星体育,https://live.264788.xyz/channel/wuxingtiyu?streamid=86a2efa09c42c8f425082fc405958019&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
五星体育,http://59.110.175.70:10001/df4k.php?id=1605
五星体育,http://shenhua.asuscomm.com:8888/rtp/233.18.204.58:5140
五星体育,https://cdn15.163189.xyz/163189/9c893bb003e1c7de
睛彩竞技,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.19:1234
睛彩竞技,http://thhomes.cn:4000/rtp/239.3.1.125:8001
睛彩竞技,http://114.243.99.254:8888/rtp/239.3.1.125:8001
睛彩竞技,http://183.203.166.28:9003/hls/10009/index.m3u8
睛彩篮球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.24:1234
睛彩篮球,http://14.145.187.131:4022/udp/239.77.1.21:5146
睛彩篮球,http://114.243.99.254:8888/rtp/239.3.1.126:8001
睛彩篮球,http://thhomes.cn:4000/rtp/239.3.1.126:8001
睛彩篮球,http://113.65.7.6:7088/udp/239.77.1.21:5146
睛彩青少,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.62:1234
睛彩青少,http://14.145.187.131:4022/udp/239.77.1.22:5146
睛彩青少,http://thhomes.cn:4000/rtp/239.3.1.127:8001
睛彩青少,http://113.65.7.6:7088/udp/239.77.1.22:5146
睛彩广场舞,http://c.qrjcwy.eu.org:8099/udp/232.0.0.100:8684
睛彩广场舞,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.64:1234
睛彩广场舞,http://114.243.99.254:8888/rtp/239.3.1.128:8001
睛彩广场舞,http://thhomes.cn:4000/rtp/239.3.1.128:8001
联赛赛事回放,http://rihou.cc:555/tv/联赛回放赛29
NBA赛事回放,http://rihou.cc:555/tv/NBA回放赛29
羽球赛事回放,http://rihou.cc:555/tv/羽球回放赛29
橄球赛事回放,http://rihou.cc:555/tv/橄球回放赛29
乒球赛事回放,http://rihou.cc:555/tv/乒球回放赛29
网球赛事回放,http://rihou.cc:555/tv/网球回放赛29
排球赛事回放,http://rihou.cc:555/tv/排球回放赛29
格斗赛事回放,http://rihou.cc:555/tv/格斗回放赛29
斯赛赛事回放,http://rihou.cc:555/tv/斯赛回放赛29
赛事最经典,http://fn.gcl.de5.net:5908/gsh950428/646596895
体坛名栏汇,http://fn.gcl.de5.net:5908/gsh950428/629943305
咪咕24小时体育台,http://fn.gcl.de5.net:5908/gsh950428/654102378
广东体育,http://r.jdshipin.com/LiYdg
辽宁体育休闲,http://c.qrjcwy.eu.org:8099/udp/232.0.0.66:8820
辽宁体育休闲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.164:1234
陕西体育休闲,http://fn.gcl.de5.net:5908/gsh950428/956909356
江苏体育休闲,http://fn.gcl.de5.net:5908/gsh950428/626064707
江苏体育休闲,http://121.230.239.193:4022/rtp/239.49.8.117:8000
江苏体育休闲,http://106.111.244.12:58099/rtp/239.49.8.117:8000
魅力足球,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/mlyy_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
魅力足球,http://60.30.67.44:8834/rtp/225.1.1.137:5002
魅力足球,http://60.30.67.45:8834/rtp/225.1.1.137:5002
魅力足球,http://175.0.71.111:8888/udp/239.76.254.72:9000
魅力足球,http://175.9.162.246:4022/udp/239.76.254.72:9000
天元围棋,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/tywq_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
天元围棋,http://175.9.162.246:4022/udp/239.76.253.2:9000
天元围棋,http://175.0.71.111:8888/udp/239.76.253.2:9000
天元围棋,http://wan1.tangwudi.cc:47859/udp/239.94.1.152:5140
汽摩,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/qmpdH264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
汽摩,http://60.30.67.45:8834/rtp/225.1.1.205:5002
汽摩,http://60.30.67.44:8834/rtp/225.1.1.205:5002
汽摩,http://112.115.49.181:4915/rtp/239.200.200.98:8052
快乐垂钓,http://fn.gcl.de5.net:5908/gsh950428/961930263
快乐垂钓,http://c.qrjcwy.eu.org:8099/udp/232.0.0.214:9246
快乐垂钓,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/fyzqklcdHDH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
快乐垂钓,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.242:1234
四海钓鱼,http://c.qrjcwy.eu.org:8099/udp/232.0.0.56:8692
四海钓鱼,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.66:1234
四海钓鱼,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/shdy_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
四海钓鱼,http://fn.gcl.de5.net:5908/gsh950428/637444975
武术世界,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.252:1234
武术世界,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/wssj_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
武术世界,http://c.qrjcwy.eu.org:8099/udp/232.0.0.223:9268
武术世界,http://fn.gcl.de5.net:5908/gsh950428/958475359
电竞天堂,http://182.135.66.163:1888/rtp/239.94.1.45:5140
电竞天堂,http://182.135.66.163:18888/rtp/239.94.1.45:5140
电竞天堂,http://wan1.tangwudi.cc:47859/udp/239.94.1.45:5140
游戏风云,http://c.qrjcwy.eu.org:8099/udp/232.0.0.139:9302
游戏风云,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.127:1234

🌽其他城市频道,#genre#
海南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.195:9208
海南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.26:1234
海南卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/hnws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
海南卫视,http://fn.gcl.de5.net:5908/gsh950428/962045223
海南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.71:1234
海南自贸,http://fn.gcl.de5.net:5908/gsh950428/962045226
海南新闻,http://fn.gcl.de5.net:5908/gsh950428/962067517
海南少儿,http://fn.gcl.de5.net:5908/gsh950428/962067523
海南文旅,http://fn.gcl.de5.net:5908/gsh950428/962067526
新动力量创一流,http://fn.gcl.de5.net:5908/gsh950428/713589837
中国航天“逆袭”之路,http://fn.gcl.de5.net:5908/gsh950428/713600957
北京纪实科教,http://c.qrjcwy.eu.org:8099/udp/232.0.0.185:9188
北京纪实科教,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
北京纪实科教,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.162:1234
北京纪实科教,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/bjjs_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
北京纪实科教,http://175.9.162.246:4022/udp/239.76.254.65:9000
北京纪实科教,http://114.243.99.254:8888/rtp/239.3.1.115:8000
北京纪实科教,http://wan1.tangwudi.cc:47859/udp/239.94.0.109:5140
北京纪实科教,http://175.0.71.111:8888/udp/239.76.254.65:9000
北京纪实科教,http://182.135.66.163:1888/rtp/239.94.2.215:5140
北京纪实科教,http://182.135.66.163:18888/rtp/239.94.2.215:5140
上海第一财经,http://fn.gcl.de5.net:5908/gsh950428/608780988
上海第一财经,http://59.110.175.70:10001/df4k.php?id=21
上海第一财经,http://125.121.255.120:9988/udp/233.50.200.125:5140
上海第一财经,http://115.215.11.61:50000/udp/233.50.200.125:5140
上海新闻综合,http://fn.gcl.de5.net:5908/gsh950428/651632657
上海新闻综合,http://59.110.175.70:10001/df4k.php?id=20
上海都市,http://59.110.175.70:10001/df4k.php?id=18
魔都眼,http://59.110.175.70:10001/df4k.php?id=1601
看东方,http://59.110.175.70:10001/df4k.php?id=2029
新纪实,http://59.110.175.70:10001/df4k.php?id=1600
新纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
环球旅游,http://c.qrjcwy.eu.org:8099/udp/232.0.0.29:8706
环球旅游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.229:1234
环球旅游,http://fn.gcl.de5.net:5908/gsh950428/958475356
爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
吉祥新闻,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/da805d8d77a24db8aaa62328eb6d874e/index.m3u8
黑龙江农业科教,http://tl.fzcydn.vip:49135/udp/229.58.190.7:5000
黑龙江农业科教,http://tl.fzcydn.vip:49135/udp/229.58.190.123:5000
黑龙江影视,http://tl.fzcydn.vip:49135/udp/229.58.190.14:5000
黑龙江文体,http://tl.fzcydn.vip:49135/udp/229.58.190.30:5000
黑龙江文体,http://tl.fzcydn.vip:49135/udp/229.58.190.116:5000
黑龙江都市,http://tl.fzcydn.vip:49135/udp/229.58.190.34:5000
黑龙江都市,http://tl.fzcydn.vip:49135/udp/229.58.190.121:5000
黑龙江新闻法治,http://tl.fzcydn.vip:49135/udp/229.58.190.16:5000
黑龙江新闻法治,http://tl.fzcydn.vip:49135/udp/229.58.190.122:5000
黑龙江少儿,http://tl.fzcydn.vip:49135/udp/229.58.190.124:5000
黑龙江少儿,http://tl.fzcydn.vip:49135/udp/229.58.190.39:5000
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
湖南娱乐,https://api.ggiptv.com/v/hunantv.php?id=344
湖南电视剧,https://api.ggiptv.com/v/hunantv.php?id=484
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云南康旅,https://hwapi.yntv.net/62hdvf/227q43.m3u8
云南影视,https://hwapi.yntv.net/62hdvf/utrat7.m3u8
云南影视,https://stream1.freetv.fun/76d6929ef3145eb85fe264b8f83432ccc076db07698455be65ce53c618477a90.m3u8
南京新闻综合,http://fn.gcl.de5.net:5908/gsh950428/838109047
南京新闻综合,http://106.111.244.12:58099/rtp/239.49.0.25:8192
南京新闻综合,http://121.230.239.193:4022/rtp/239.49.0.25:8192
南京教科频道,http://fn.gcl.de5.net:5908/gsh950428/838153729
南京十八频道,http://fn.gcl.de5.net:5908/gsh950428/838151753
盐城新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731825
淮安新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731826
泰州新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731818
连云港新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731715
宿迁新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731832
徐州新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731747
江阴新闻综合,http://fn.gcl.de5.net:5908/gsh950428/955227979
南通新闻综合,http://fn.gcl.de5.net:5908/gsh950428/955227985
宜兴新闻综合,http://fn.gcl.de5.net:5908/gsh950428/955227996
溧水新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639737327
镇江新闻综合,http://fn.gcl.de5.net:5908/gsh950428/639731783
江苏城市频道,http://fn.gcl.de5.net:5908/gsh950428/626064714
江苏国际,http://fn.gcl.de5.net:5908/gsh950428/626064674
江苏国际,http://106.111.244.12:58099/rtp/239.49.1.23:6000
江苏国际,http://121.230.239.193:4022/rtp/239.49.1.23:6000
江苏教育,http://fn.gcl.de5.net:5908/gsh950428/628008321
江苏教育,http://121.230.239.193:4022/rtp/239.49.1.25:6000
江苏教育,http://106.111.244.12:58099/rtp/239.49.1.25:6000
江苏影视频道,http://fn.gcl.de5.net:5908/gsh950428/626064697
江苏综艺,http://fn.gcl.de5.net:5908/gsh950428/626065193
江苏综艺,http://121.230.239.193:4022/rtp/239.49.1.18:6000
江苏综艺,http://106.111.244.12:58099/rtp/239.49.1.18:6000
江苏公共新闻,http://fn.gcl.de5.net:5908/gsh950428/626064693
苏州综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州娱乐,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州4K台,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
陕西银龄频道,http://fn.gcl.de5.net:5908/gsh950428/956909362
陕西都市青春频道,http://fn.gcl.de5.net:5908/gsh950428/956909358
陕西秦腔频道,http://fn.gcl.de5.net:5908/gsh950428/956909303
陕西新闻资讯,http://fn.gcl.de5.net:5908/gsh950428/956909289
河南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.33:1234
河南卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/hnws35_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
河南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.48:8666
河南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.80:1234
武术世界,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.252:1234
武术世界,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/wssj_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
武术世界,http://c.qrjcwy.eu.org:8099/udp/232.0.0.223:9268
武术世界,http://fn.gcl.de5.net:5908/gsh950428/958475359
文物宝库,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.245:1234
文物宝库,http://c.qrjcwy.eu.org:8099/udp/232.0.0.217:9252
文物宝库,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/wwbk_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
国学频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.221:9264
国学频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.249:1234
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?_upt=73404dd11699197122
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
界化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?_upt=db16d5e41702758050
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?_upt=eb80947d1699080781
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
吉林公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
吉林东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
吉林东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
吉林辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
延边-2,http://stream5.jlntv.cn/wq/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
通化柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
四平双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://125.121.255.120:9988/udp/233.50.201.136:5140
浙江民生休闲,http://115.215.11.61:50000/udp/233.50.201.136:5140
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江频道,http://125.121.255.120:9988/udp/233.50.201.132:5140
浙江钱江频道,http://115.215.11.61:50000/udp/233.50.201.132:5140
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济生活,http://125.121.255.120:9988/udp/233.50.201.133:5140
浙江经济生活,http://115.215.11.61:50000/udp/233.50.201.133:5140
中国金融信息中心,https://play-a2.quklive.com/live/1735029407343182.m3u8
四行仓库抗战纪念馆,https://play-a2.quklive.com/live/1748570015850121.m3u8
南浦大桥,https://play-a2.quklive.com/live/1732435215004189.m3u8
G60新桥收费口,https://play-a2.quklive.com/live/1732441115629264.m3u8
滴水湖,https://play-a2.quklive.com/live/1732441475960239.m3u8
国家会展中心,https://play-a2.quklive.com/live/1732441242946263.m3u8
中共一大会址纪念馆,https://play-a2.quklive.com/live/1732436438360332.m3u8
上海北外滩,https://play-a2.quklive.com/live/1732434572760354.m3u8
熊猫01高清,http://fn.gcl.de5.net:5908/gsh950428/609158151
熊猫1,http://fn.gcl.de5.net:5908/gsh950428/608933610
熊猫2,http://fn.gcl.de5.net:5908/gsh950428/608933640
熊猫3,http://fn.gcl.de5.net:5908/gsh950428/608934619
熊猫4,http://fn.gcl.de5.net:5908/gsh950428/608934721
熊猫5,http://fn.gcl.de5.net:5908/gsh950428/608935104
熊猫6,http://fn.gcl.de5.net:5908/gsh950428/608935797
熊猫7,http://fn.gcl.de5.net:5908/gsh950428/609169286
熊猫8,http://fn.gcl.de5.net:5908/gsh950428/609169287
熊猫9,http://fn.gcl.de5.net:5908/gsh950428/609169226
熊猫10,http://fn.gcl.de5.net:5908/gsh950428/609169285
